"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","MEDRCARY","MEDR_ARY","MEDRGFTC","MEDR_FTC","MEDRMBMO","MEDR_BMO","MEDRMBX","MEDRMBX_","MEDRCY1","MEDRCY1_","MEDRCY2","MEDRCY2_","MEDRCY3","MEDRCY3_","MEDRCY4","MEDRCY4_","MEDRCY5","MEDRCY5_","MEDRCY6","MEDRCY6_","MEDRCY7","MEDRCY7_","MEDRCY8","MEDRCY8_","MEDRCY9","MEDRCY9_"
"20091",1913455,40,0,"1","510","D","1","D","01","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1913685,49,0,"1","640","D","1","D","12","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1913865,55,0,"1","330","D","1","D","10","D",630,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1914095,53,0,"1","660","D","1","D","01","D",361,"T",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1914195,45,0,"1","420","D","1","D","11","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1914925,46,0,"2","420","D","1","D","11","D",105,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1915085,36,0,"1","120","D","1","D","12","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1915985,50,0,"2","330","D","1","D","12","D",190,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1916105,28,0,"1","330","D","1","D","10","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1916105,29,0,"1","330","D","1","D","11","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1916105,30,0,"1","330","D","1","D","12","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1916605,48,0,"1","130","D","1","D","11","D",.,"H","120","D","110","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1916605,48,1,"1","120","D","1","D","11","D",1297,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1916605,48,2,"1","110","D","1","D","11","D",130,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1916955,26,0,"1","620","D","1","D","12","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1916955,27,0,"1","620","D","1","D","01","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1916955,28,0,"1","620","D","1","D","02","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1917015,70,0,"1","420","D","1","D","01","D",350,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1917645,33,0,"1","200","D","1","D","11","D",190,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1918225,47,0,"1","420","D","1","D","11","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1919365,48,0,"1","410","D","1","D","12","D",38,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1920425,43,0,"1","620","D","1","D","12","D",82,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1920705,29,0,"1","420","D","1","D","12","D",65,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1920945,49,0,"1","420","D","1","D","02","D",280,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1921535,50,0,"1","200","D","1","D","12","D",107,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1922125,51,0,"1","430","D","1","D","02","D",.,"H","420","D","330","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1922125,51,1,"1","420","D","1","D","02","D",216,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1922125,51,2,"1","330","D","1","D","02","D",84,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1922455,51,0,"1","620","D","1","D","11","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1922885,41,0,"2","510","D","1","D","12","D",65,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1927605,62,0,"1","110","D","1","D","12","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1927625,34,0,"1","420","D","1","D","11","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1927735,77,0,"1","120","D","1","D","12","D",130,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1927865,25,0,"1","420","D","1","D","12","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1930124,33,0,"1","620","D","1","D","12","D",741,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1930124,34,0,"2","620","D","1","D","10","D",246,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1930954,24,0,"1","420","D","1","D","11","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1930984,63,0,"1","410","D","1","D","11","D",27,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1930984,64,0,"1","410","D","1","D","01","D",27,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1931404,54,0,"1","420","D","1","D","12","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1931534,35,0,"1","330","D","1","D","12","D",230,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1932335,34,0,"1","200","D","1","D","10","D",135,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1932335,35,0,"1","200","D","1","D","11","D",135,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1932335,36,0,"1","200","D","1","D","12","D",135,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1932904,54,0,"1","420","D","1","D","02","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1933314,63,0,"1","110","D","1","D","01","D",745,"T",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1935074,74,0,"2","200","D","1","D","11","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1935334,45,0,"1","330","D","1","D","12","D",174,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1936024,46,0,"1","120","D","1","D","02","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1937004,39,0,"1","420","D","1","D","02","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1937524,31,0,"2","530","D","1","D","10","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1938454,37,0,"2","120","D","1","D","11","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1938814,36,0,"1","330","D","2","D","01","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1938824,47,0,"1","660","D","1","D","02","D",16,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1939634,48,0,"1","530","D","1","D","10","D",1910,"T",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1940214,53,0,"1","120","D","1","D","11","D",130,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1940944,20,0,"1","620","D","1","D","01","D",85,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1941044,31,0,"1","420","D","1","D","02","D",128,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1942325,57,0,"1","420","D","1","D","12","D",290,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1944264,28,0,"1","200","D","1","D","02","D",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1944614,51,0,"1","620","D","1","D","01","D",125,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945544,64,0,"1","410","D","1","D","11","D",787,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945875,34,0,"1","620","D","1","D","01","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945875,35,0,"1","620","D","1","D","02","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1945875,36,0,"1","620","D","1","D","12","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947024,54,0,"1","660","D","1","D","11","D",361,"T",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1947374,28,0,"1","120","D","1","D","02","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1949324,34,0,"2","620","D","1","D","10","D",117,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1949834,30,0,"1","120","D","1","D","10","D",115,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1950034,36,0,"1","620","D","1","D","11","D",11,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1950034,37,0,"1","620","D","1","D","12","D",17,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1950034,38,0,"2","620","D","1","D","11","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1950943,37,0,"1","620","D","1","D","12","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1950943,38,0,"1","620","D","1","D","01","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1950943,39,0,"1","620","D","1","D","02","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1950983,37,0,"2","200","D","1","D","11","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1951193,54,0,"1","200","D","2","D","12","D",700,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1952943,25,0,"2","620","D","1","D","11","D",9,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1952943,26,0,"2","620","D","1","D","11","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1953203,69,0,"1","200","D","1","D","11","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1953203,70,0,"1","200","D","1","D","12","D",18,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1953203,71,0,"1","200","D","1","D","01","D",149,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1953473,22,0,"1","530","D","2","D","02","D",255,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1953643,34,0,"1","420","D","1","D","01","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1954595,18,0,"2","620","D","1","D","11","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1956023,47,0,"1","620","D","1","D","01","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1956023,48,0,"1","620","D","1","D","11","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1956023,49,0,"1","620","D","1","D","12","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1956783,47,0,"1","330","D","1","D","12","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1957873,49,0,"1","620","D","1","D","10","D",44,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1957883,37,0,"1","620","D","1","D","12","D",206,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1958753,24,0,"1","120","D","1","D","02","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1958855,85,0,"1","620","D","1","D","11","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1958855,86,0,"1","620","D","1","D","12","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1958855,87,0,"2","620","D","1","D","10","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1959253,24,0,"1","620","D","1","D","10","D",9,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1959253,25,0,"1","620","D","1","D","11","D",9,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1959253,26,0,"1","620","D","1","D","12","D",9,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1959293,54,0,"1","200","D","1","D","12","D",179,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1959383,21,0,"1","420","D","1","D","11","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1959383,22,0,"1","420","D","1","D","01","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1959583,49,0,"1","200","D","1","D","12","D",207,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1959583,50,0,"1","200","D","1","D","01","D",121,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1959583,51,0,"2","200","D","1","D","11","D",68,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1961983,48,0,"1","110","D","1","D","10","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1962683,45,0,"1","120","D","1","D","01","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1962773,36,0,"1","620","D","1","D","12","D",490,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1962773,37,0,"2","620","D","1","D","11","D",130,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1963383,47,0,"2","410","D","1","D","11","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1965143,21,0,"1","200","D","1","D","12","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1965443,38,0,"2","660","D","1","D","12","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1965743,59,0,"1","200","D","1","D","01","D",497,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1965904,52,0,"2","410","D","1","D","12","D",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1968123,61,0,"1","410","D","1","D","12","D",210,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1968123,62,0,"1","410","D","1","D","12","D",315,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1968123,63,0,"1","530","D","1","D","12","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1968493,49,0,"2","200","D","1","D","12","D",134,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1968613,27,0,"2","120","D","1","D","12","D",99,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1968773,32,0,"1","200","D","1","D","01","D",294,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1968993,38,0,"1","620","D","1","D","10","D",16,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1968993,39,0,"1","620","D","1","D","11","D",12,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1968993,40,0,"1","630","D","1","D","12","D",.,"T",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1968993,41,0,"2","620","D","1","D","10","D",8,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1969643,34,0,"1","200","D","1","D","12","D",1000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1969793,43,0,"1","200","D","1","D","02","D",26,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1970053,81,0,"1","410","D","1","D","10","D",17,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1970053,82,0,"1","410","D","1","D","11","D",17,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1970053,83,0,"1","410","D","1","D","12","D",17,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1970053,84,0,"1","620","D","1","D","10","D",6100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1970053,85,0,"1","620","D","1","D","11","D",6100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1970053,86,0,"1","620","D","1","D","12","D",6100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1970653,68,0,"1","120","D","1","D","02","D",465,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1971053,39,0,"1","620","D","1","D","01","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1971053,40,0,"2","200","D","1","D","11","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1971343,69,0,"1","420","D","1","D","12","D",196,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1971683,53,0,"1","620","D","1","D","12","D",42,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1971873,54,0,"1","620","D","1","D","10","D",720,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1971873,55,0,"1","620","D","1","D","11","D",720,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1971873,56,0,"1","620","D","1","D","12","D",720,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1972193,31,0,"2","200","D","1","D","12","D",77,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1972223,38,0,"1","330","D","1","D","01","D",7184,"T",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1972463,40,0,"1","620","D","1","D","10","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1972463,41,0,"1","620","D","1","D","11","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1972463,42,0,"1","620","D","1","D","12","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1973113,30,0,"1","620","D","1","D","12","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1973422,54,0,"1","510","D","1","D","01","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1973592,29,0,"1","110","D","1","D","01","D",225,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1973592,30,0,"1","120","D","1","D","12","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1973942,33,0,"1","420","D","1","D","01","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1973952,35,0,"1","110","D","1","D","01","D",108,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1975342,39,0,"1","420","D","1","D","12","D",19,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1975592,45,0,"1","420","D","1","D","01","D",310,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1975592,46,0,"1","420","D","1","D","02","D",180,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1975645,43,0,"1","900","D","1","D","10","D",.,"H","330","D","510","D","620","D","640","D","410","D",,"A",,"A",,"A",,"A"
"20091",1975645,43,1,"1","620","D","1","D","10","D",3500,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1976672,31,0,"1","200","D","1","D","12","D",600,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1977212,24,0,"1","330","D","1","D","11","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1977222,37,0,"1","510","D","1","D","10","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1977382,32,0,"1","620","D","1","D","02","D",21,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1977382,33,0,"1","620","D","1","D","02","D",8,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1977932,36,0,"1","620","D","1","D","12","D",130,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1977932,37,0,"1","620","D","1","D","01","D",130,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1977932,38,0,"1","620","D","1","D","02","D",130,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1978222,28,0,"1","200","D","1","D","12","D",3140,"T",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1978452,40,0,"1","620","D","1","D","12","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1978452,41,0,"1","620","D","1","D","11","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1978452,42,0,"1","620","D","1","D","10","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1979992,19,0,"1","620","D","1","D","12","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1980202,32,0,"2","610","D","1","D","12","D",800,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1980332,59,0,"1","110","D","1","D","11","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1980842,33,0,"1","120","D","1","D","12","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20091",1980842,34,0,"1","120","D","1","D","12","D",210,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
