"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOH","PROP0NOH","OWNYH","OWNYH_","PAIDLOAN","PAID_OAN","PRIMPLUS","PRIM_LUS","JINTPDX","JINTPDX_","JLCPRINX","JLCP_INX","LOAN_NOH","LOAN0NOH","TOTOWED","TOTOWED_"
"20091",1919125,43,0,"5","01","D","100","D","1","D",0.0475,"D",2,"F",198,"F","01","D",200,"F"
"20091",1919215,38,0,"5","01","D","100","D","1","D",0.0475,"D",594,"D",606,"D","01","D",50000,"D"
"20091",1919415,34,0,"5","01","D","100","D","1","D",0.0475,"D",772,"D",1928,"D","01","D",65000,"D"
"20091",1919585,65,0,"5","01","D","100","D","1","D",0.0475,"D",333,"D",351,"D","01","D",28000,"D"
"20091",1919615,71,0,"5","01","D","100","D","1","D",0.0475,"D",668,"D",632,"D","01","D",56236,"D"
"20091",1919795,48,0,"5","01","D","100","D","1","D",0.0475,"D",215,"D",1285,"D","01","D",18097,"D"
"20091",1920075,116,0,"5","01","D","100","D","1","D",0.0475,"D",170,"D",250,"D","01","D",14312,"D"
"20091",1920235,56,0,"5","01","D","100","D","1","D",0.0475,"D",380,"D",1720,"D","01","D",32000,"D"
"20091",1920555,60,0,"5","01","D","100","D","1","D",0.0475,"D",677,"D",598,"D","01","D",57000,"D"
"20091",1920805,44,0,"5","01","D","100","D","1","D",0.0475,"D",166,"D",494,"D","01","D",14000,"D"
"20091",1921035,48,0,"5","01","D","100","D","1","D",0.0475,"D",534,"D",366,"D","01","D",45000,"D"
"20091",1921065,56,0,"5","01","D","100","D","1","D",0.0475,"D",154,"D",11,"D","01","D",13000,"D"
"20091",1921085,49,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20091",1921095,41,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20091",1921325,45,0,"5","01","D","100","D","1","D",0.0475,"D",713,"D",4087,"D","01","D",60000,"D"
"20091",1921645,50,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",30000,"D"
"20091",1921755,57,0,"5","01","D","100","D","1","D",0.0475,"D",1128,"D",1215,"D","01","D",95000,"D"
"20091",1921895,42,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",10000,"D"
"20091",1922085,34,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",362,"D","01","D",20000,"D"
"20091",1922195,50,0,"5","01","D","100","D","1","D",0.0475,"D",713,"D",2769,"D","01","D",60000,"D"
"20091",1922235,69,0,"5","01","D","100","D","1","D",0.0475,"D",3527,"F",2473,"F","01","D",297000,"F"
"20091",1922275,51,0,"5","01","D","100","D","2","D",0.0475,"D",107,"F",343,"F","01","D",9000,"F"
"20091",1922415,44,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",32296,"T","01","D",20000,"D"
"20091",1923295,42,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",179000,"D"
"20091",1923445,39,0,"5","01","D","100","D","1","D",0.0475,"D",748,"D",1252,"D","01","D",63000,"D"
"20091",1923515,67,0,"5","01","D","100","D","1","D",0.0475,"D",3563,"D",-1913,"D","01","D",300000,"D"
"20091",1923945,39,0,"5","01","D","100","D","1","D",0.0475,"D",88,"D",212,"D","01","D",7400,"D"
"20091",1924045,42,0,"5","01","D","100","D","1","D",0.0475,"D",71,"D",529,"D","01","D",6000,"D"
"20091",1924265,29,0,"5","01","D","100","D","1","D",0.0475,"D",1876,"F",124,"F","01","D",158000,"F"
"20091",1924275,62,0,"5","01","D","100","D","1","D",0.0475,"D",748,"D",2252,"D","01","D",63000,"D"
"20091",1924475,73,0,"5","01","D","100","D","1","D",0.0475,"D",288,"F",1896,"F","01","D",24238,"F"
"20091",1924665,42,0,"5","01","D","100","D","1","D",0.0475,"D",343,"F",257,"F","01","D",28900,"F"
"20091",1924835,58,0,"5","01","D","100","D","1","D",0.0475,"D",59,"D",91,"D","01","D",5000,"D"
"20091",1925045,39,0,"5","01","D","100","D","1","D",0.0475,"D",88,"F",212,"F","01","D",7400,"F"
"20091",1925155,70,0,"5","01","D","100","D","1","D",0.0475,"D",831,"D",-82,"D","01","D",70000,"D"
"20091",1925505,47,0,"5","01","D","100","D","1","D",0.0475,"D",95,"D",223,"D","01","D",8000,"D"
"20091",1925525,30,0,"5","01","D","100","D","1","D",0.0475,"D",1568,"D",-26,"D","01","D",132000,"D"
"20091",1925575,53,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20091",1925785,68,0,"5","01","D","100","D","1","D",0.0475,"D",2078,"D",-166,"D","01","D",175000,"D"
"20091",1925945,68,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",280000,"D"
"20091",1926165,52,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20091",1926375,45,0,"5","01","D","100","D","1","D",0.0475,"D",178,"D",422,"D","01","D",15000,"D"
"20091",1926525,36,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20091",1926945,44,0,"5","01","D","100","D","1","D",0.0475,"D",178,"D",8822,"D","01","D",15000,"D"
"20091",1926995,56,0,"5","01","D","100","D","1","D",0.0475,"D",1686,"D",1509,"D","01","D",142000,"D"
"20091",1927605,73,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20091",1927735,93,0,"5","02","D","400","D","1","D",0.0475,"D",726,"D",603,"D","01","D",61160,"D"
"20091",1927935,48,0,"5","01","D","100","D","2","D",0.0475,"D",1342,"F",-67,"F","01","D",113000,"F"
"20091",1928005,73,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20091",1928045,60,0,"5","01","D","100","D","1","D",0.0475,"D",445,"D",1279,"D","01","D",37436,"D"
"20091",1928134,39,0,"5","01","D","100","D","2","D",0.0475,"D",499,"F",701,"F","01","D",42000,"F"
"20091",1928264,38,0,"5","01","D","100","D","2","D",0.0475,"D",166,"F",1634,"F","01","D",14000,"F"
"20091",1928494,51,0,"5","01","D","100","D","1","D",0.0475,"D",356,"D",2044,"D","01","D",30000,"D"
"20091",1928514,66,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",89000,"D"
"20091",1928924,41,0,"5","01","D","100","D","1","D",0.0475,"D",288,"D",1896,"D","01","D",24238,"D"
"20091",1929034,39,0,"5","01","D","100","D","1","D",0.0475,"D",392,"D",1288,"D","01","D",33000,"D"
"20091",1929094,54,0,"5","01","D","100","D","1","D",0.0475,"D",1223,"D",1849,"D","01","D",103000,"D"
"20091",1929134,42,0,"5","01","D","100","D","1","D",0.0475,"D",297,"D",828,"D","01","D",25000,"D"
"20091",1929234,45,0,"5","01","D","100","D","1","D",0.0475,"D",273,"D",327,"D","01","D",23000,"D"
"20091",1929924,71,0,"5","01","D","100","D","1","D",0.0475,"D",154,"D",6446,"D","01","D",13000,"D"
"20091",1931454,50,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",30000,"D"
"20091",1931664,64,0,"5","01","D","100","D","1","D",0.0475,"D",107,"D",343,"D","01","D",9000,"D"
"20091",1931734,59,0,"5","01","D","100","D","1","D",0.0475,"D",53,"F",397,"F","01","D",4500,"F"
"20091",1932724,54,0,"5","01","D","100","D","1","D",0.0475,"D",95,"D",505,"D","01","D",8000,"D"
"20091",1933064,68,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20091",1933614,28,0,"5","01","D","100","D",,"C",0.0475,"D",170,"F",250,"F","01","D",14312,"F"
"20091",1933904,70,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20091",1933914,57,0,"5","01","D","100","D","1","D",0.0475,"D",760,"D",50,"D","01","D",64000,"D"
"20091",1934115,55,0,"5","01","D","100","D","1","D",0.0475,"D",685,"D",2315,"D","01","D",57645,"D"
"20091",1934285,70,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20091",1934474,49,0,"5","01","D","100","D","1","D",0.0475,"D",20,"D",355,"D","01","D",1700,"D"
"20091",1934514,49,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",15000,"D"
"20091",1934524,34,0,"5","01","D","100","D","2","D",0.0475,"D",45,"F",255,"F","01","D",3800,"F"
"20091",1934804,41,0,"5","01","D","100","D","1","D",0.0475,"D",71,"D",454,"D","01","D",6000,"D"
"20091",1935024,58,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",115000,"D"
"20091",1935154,39,0,"5","01","D","100","D","1","D",0.0475,"D",404,"D",596,"D","01","D",34000,"D"
"20091",1935194,54,0,"5","01","D","100","D","1","D",0.0475,"D",1164,"D",4836,"D","01","D",98000,"D"
"20091",1935784,48,0,"5","01","D","100","D","1","D",0.0475,"D",154,"F",6446,"F","01","D",13000,"F"
"20091",1936164,35,0,"5","01","D","100","D","1","D",0.0475,"D",83,"D",217,"D","01","D",7000,"D"
"20091",1936794,34,0,"5","01","D","100","D",,"C",0.0475,"D",20,"F",355,"F","01","D",1700,"F"
"20091",1937074,48,0,"5","01","D","100","D","2","D",0.0475,"D",83,"F",1417,"F","01","D",7000,"F"
"20091",1937334,34,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",350000,"D"
"20091",1937784,41,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20091",1937794,35,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20091",1937834,51,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",1262,"D","01","D",20000,"D"
"20091",1937884,51,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",48000,"D"
"20091",1938024,60,0,"5","01","D","100","D","1","D",0.0475,"D",116,"D",4384,"D","01","D",9800,"D"
"20091",1938394,44,0,"5","01","D","100","D","1","D",0.0475,"D",214,"D",386,"D","01","D",18000,"D"
"20091",1938544,55,0,"5","01","D","100","D","1","D",0.0475,"D",451,"D",1130,"D","01","D",38000,"D"
"20091",1938584,32,0,"5","02","D","400","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20091",1938704,29,0,"5","01","D","100","D","1","D",0.0475,"D",71,"F",454,"F","01","D",6000,"F"
"20091",1938814,46,0,"5","01","D","100","D","1","D",0.0475,"D",59,"D",151,"D","01","D",4990,"D"
"20091",1939025,36,0,"5","01","D","100","D","1","D",0.0475,"D",356,"F",1144,"F","01","D",30000,"F"
"20091",1939634,54,0,"5","01","D","100","D","1","D",0.0475,"D",69,"D",800,"D","01","D",5800,"D"
"20091",1939724,62,0,"5","01","D","100","D","1","D",0.0475,"D",356,"D",1144,"D","01","D",30000,"D"
"20091",1939974,70,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20091",1940104,36,0,"5","01","D","100","D","1","D",0.0475,"D",53,"F",604,"F","01","D",4500,"F"
"20091",1940234,33,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20091",1940404,35,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20091",1940424,35,0,"5","01","D","100","D","1","D",0.0475,"D",131,"D",169,"D","01","D",11000,"D"
"20091",1940454,50,0,"5","01","D","100","D","1","D",0.0475,"D",14,"D",561,"D","01","D",1200,"D"
"20091",1940454,51,0,"5","01","D","100","D","1","D",0.0475,"D",31,"D",563,"D","02","D",2600,"D"
"20091",1940554,39,0,"5","01","D","100","D","1","D",0.0475,"D",1188,"D",4212,"D","01","D",100000,"D"
"20091",1940564,50,0,"5","01","D","100","D","1","D",0.0475,"D",297,"F",828,"F","01","D",25000,"F"
"20091",1940604,46,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",2162,"D","01","D",20000,"D"
"20091",1940655,39,0,"5","01","D","500","D","1","D",0.0475,"D",119,"D",1617,"T","01","D",10000,"D"
"20091",1941474,61,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",962,"D","01","D",20000,"D"
"20091",1942124,37,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20091",1942524,41,0,"5","01","D","100","D","1","D",0.0475,"D",1069,"D",931,"D","01","D",90000,"D"
"20091",1943294,38,0,"5","01","D","100","D","1","D",0.0475,"D",416,"D",1084,"D","01","D",35000,"D"
"20091",1943324,38,0,"5","01","D","100","D","1","D",0.0475,"D",154,"D",446,"D","01","D",13000,"D"
"20091",1943804,43,0,"5","01","D","100","D","1","D",0.0475,"D",463,"D",869,"D","01","D",39000,"D"
"20091",1944004,35,0,"5","01","D","100","D","2","D",0.0475,"D",713,"F",4087,"F","01","D",60000,"F"
"20091",1944224,50,0,"5","01","D","100","D","1","D",0.0475,"D",202,"D",3298,"D","01","D",17000,"D"
"20091",1944314,60,0,"5","01","D","100","D","1","D",0.0475,"D",1069,"D",431,"D","01","D",90000,"D"
"20091",1944504,29,0,"5","01","D","100","D","1","D",0.0475,"D",772,"F",956,"F","01","D",65000,"F"
"20091",1944614,60,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20091",1944714,52,0,"5","01","D","100","D","1","D",0.0475,"D",475,"D",350,"D","01","D",40000,"D"
"20091",1944834,51,0,"5","01","D","100","D","1","D",0.0475,"D",558,"D",1842,"D","01","D",47000,"D"
"20091",1945124,29,0,"5","01","D","100","D","1","D",0.0475,"D",305,"F",3175,"F","01","D",25720,"F"
"20091",1945514,54,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20091",1945544,69,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20091",1945664,42,0,"5","01","D","100","D","1","D",0.0475,"D",20,"D",830,"D","01","D",1690,"D"
"20091",1945674,32,0,"5","01","D","100","D","1","D",0.0475,"D",109,"F",116,"F","01","D",9200,"F"
"20091",1945784,55,0,"5","01","D","100","D","1","D",0.0475,"D",1104,"D",246,"D","01","D",93000,"D"
"20091",1945804,46,0,"5","01","D","100","D","1","D",0.0475,"D",333,"D",867,"D","01","D",28000,"D"
"20091",1945884,59,0,"5","01","D","100","D","1","D",0.0475,"D",629,"D",1471,"D","01","D",53000,"D"
"20091",1946054,42,0,"5","01","D","100","D","1","D",0.0475,"D",475,"D",-25,"D","01","D",40000,"D"
"20091",1946414,53,0,"5","01","D","100","D","1","D",0.0475,"D",109,"D",116,"D","01","D",9200,"D"
"20091",1946714,39,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20091",1946924,79,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20091",1946974,64,0,"5","01","D","100","D","1","D",0.0475,"D",984,"D",1716,"D","01","D",82900,"D"
"20091",1947014,43,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",23500,"D"
"20091",1947054,47,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20091",1947074,51,0,"5","01","D","100","D","1","D",0.0475,"D",461,"D",-64,"D","01","D",38824,"D"
"20091",1947244,32,0,"5","01","D","100","D","1","D",0.0475,"D",14,"F",561,"F","01","D",1200,"F"
"20091",1947514,62,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",20000,"D"
"20091",1947974,40,0,"5","01","D","100","D","1","D",0.0475,"D",356,"D",844,"D","01","D",30000,"D"
"20091",1948034,97,0,"5","01","D","100","D","1","D",0.0475,"D",297,"D",778,"D","01","D",25000,"D"
"20091",1948104,44,0,"5","01","D","100","D","1","D",0.0475,"D",475,"D",-75,"D","01","D",40000,"D"
"20091",1948184,42,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",30000,"D"
"20091",1948344,46,0,"5","01","D","100","D","1","D",0.0475,"D",84,"D",4416,"D","01","D",7100,"D"
"20091",1948354,60,0,"5","01","D","100","D","1","D",0.0475,"D",689,"D",2961,"D","01","D",58000,"D"
"20091",1948484,58,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20091",1948494,53,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",512,"D","01","D",20000,"D"
"20091",1948834,51,0,"5","01","D","100","D","1","D",0.0475,"D",435,"D",2265,"D","01","D",36600,"D"
"20091",1948994,89,0,"5","01","D","100","D","1","D",0.0475,"D",192,"D",1008,"D","01","D",16200,"D"
"20091",1949184,60,0,"5","01","D","100","D","1","D",0.0475,"D",131,"D",2269,"D","01","D",11000,"D"
"20091",1949234,92,0,"5","01","D","100","D","1","D",0.0475,"D",2624,"D",2676,"D","01","D",220937,"D"
"20091",1949584,44,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20091",1949794,60,0,"5","01","D","100","D","1","D",0.0475,"D",71,"D",583,"D","01","D",6000,"D"
"20091",1949824,32,0,"5","01","D","100","D","2","D",0.0475,"D",2351,"F",-579,"F","01","D",198000,"F"
"20091",1949884,56,0,"5","01","D","100","D","1","D",0.0475,"D",127,"D",1073,"D","01","D",10700,"D"
"20091",1950074,50,0,"5","01","D","100","D","1","D",0.0475,"D",1425,"D",-60,"D","01","D",120000,"D"
"20091",1950344,40,0,"5","01","D","100","D","1","D",0.0475,"D",576,"D",24,"D","01","D",48500,"D"
"20091",1950464,44,0,"5","01","D","100","D","1","D",0.0475,"D",32,"D",283,"D","01","D",2700,"D"
"20091",1950894,85,0,"5","01","D","100","D","1","D",0.0475,"D",59,"D",166,"D","01","D",5000,"D"
"20091",1951013,51,0,"5","01","D","100","D","1","D",0.0475,"D",249,"D",2901,"D","01","D",21000,"D"
"20091",1951033,57,0,"5","01","D","100","D","1","D",0.0475,"D",343,"D",257,"D","01","D",28900,"D"
"20091",1951063,41,0,"5","01","D","100","D","1","D",0.0475,"D",71,"D",255,"D","01","D",6000,"D"
"20091",1951224,38,0,"5","01","D","100","D","1","D",0.0475,"D",249,"F",32296,"V","01","D",21000,"F"
"20091",1951513,44,0,"5","01","D","100","D","1","D",0.0475,"D",1333,"D",-337,"D","01","D",112285,"D"
"20091",1951583,51,0,"5","01","D","100","D","1","D",0.0475,"D",65,"D",1435,"D","01","D",5500,"D"
"20091",1951703,96,0,"5","01","D","100","D","1","D",0.0475,"D",950,"D",706,"D","01","D",80000,"D"
"20091",1951713,78,0,"5","01","D","100","D","1","D",0.0475,"D",59,"F",151,"F","01","D",4990,"F"
"20091",1951753,40,0,"5","01","D","100","D","1","D",0.0475,"D",3,"D",214,"D","01","D",217,"D"
"20091",1952033,53,0,"5","01","D","100","D","1","D",0.0475,"D",2197,"D",2384,"D","01","D",185000,"D"
"20091",1952033,54,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","02","D",0,"D"
"20091",1952513,35,0,"5","01","D","100","D","2","D",0.0475,"D",59,"F",694,"F","01","D",5000,"F"
"20091",1952633,40,0,"5","01","D","100","D","1","D",0.0475,"D",183,"D",645,"D","01","D",15438,"D"
"20091",1952703,56,0,"5","01","D","100","D","1","D",0.0475,"D",404,"D",2337,"D","01","D",34000,"D"
"20091",1952984,45,0,"5","01","D","500","D","1","D",0.0475,"D",950,"F",706,"F","02","D",80000,"F"
"20091",1952984,46,0,"5","01","D","500","D","1","D",0.0475,"D",144,"F",516,"F","01","D",12130,"F"
"20091",1953123,59,0,"5","01","D","100","D","1","D",0.0475,"D",50,"D",700,"D","01","D",4200,"D"
"20091",1953643,41,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20091",1954113,27,0,"5","01","D","100","D","1","D",0.0475,"D",71,"F",229,"F","01","D",6000,"F"
"20091",1954153,45,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
